User,Title,Status,URL,Jurisdiction,Jurisdiction ID,Jurisdiction Level,Jurisdiction State,Agency,Agency ID,Followup Date,Estimated Completion Date,Requested Documents,Tracking Number,Embargo,Days since submitted,Days since updated,Projects,Tags,Price,Date Submitted,Date Due,Date Done,Slug
EmmaBest,219-548,Awaiting Response,https://www.muckrock.com/foi/united-states-of-america-10/219-548-74333/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,2019-08-28,,A copy of BUFILE 219-548.,,False,749,730,,,0.00,2019-05-29 19:21:01.627146+00:00,2019-06-26,,219-548-74333
vale,2278Tools,Awaiting Response,https://www.muckrock.com/foi/united-states-of-america-10/2278tools-106489/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,2021-07-07,,"Records mentioning, relating to, or generated in the course of the development and operation of the web domain ""2278tools.com"", whose SSL certificate indicates is owned by the FBI's Operational Technology Division (https://crt.sh/?id=13589366) and DNS records state is hosted as part of a Microsoft Azure GovCloud instance (https://rdap.arin.net/registry/entity/C02345120). The scope of this request is to prioritize emails, memos, reports, presentations, briefings, budget documentation, and other responsive records within OTD and from or to OTD first, including any records noted with the ""OfficiaI Record"" label seen on certain electronic communications.",1485542-000,False,163,69,,,0.00,2021-01-04 17:35:01.224402+00:00,2021-02-02,,2278tools-106489
EmmaBest,2600: The Hacker Quarterly,Awaiting Response,https://www.muckrock.com/foi/united-states-of-america-10/2600-the-hacker-quarterly-63878/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,2019-10-28,,"Files mentioning 2600: The Hacker Quarterly, an American seasonal publication of technical information and articles, many of which are written and submitted by the readership, on a variety of subjects including hacking, telephone switching systems, Internet protocols and services, as well as general news concerning the computer ""underground."" With origins in the phreaking community and late 20th century counterculture, 2600 and its associated conference transitioned to coverage of modern hacker culture, and the magazine has become a platform for speaking out against increased digital surveillance and advocacy of personal and digital freedoms.

2600 established the H.O.P.E. (Hackers on Planet Earth) conference in 1994, marking the publication's tenth anniversary. The conference is held at the Hotel Pennsylvania, in Manhattan, New York City, and has occurred every two years with the exception of the second HOPE in 1997, held at the Puck Building in Manhattan. The convention features events such as presentations, talks, concerts, and workshops. Speakers have included computer security figures and hackers such as Kevin Mitnick, Steven Levy, Richard Stallman, and Steve Wozniak, as well as whistleblowers William Binney, Daniel Ellsberg, and Edward Snowden, and countercultural figures like Jello Biafra and The Yes Men.

There are monthly meetings in over 24 countries. The meetings are listed in the back of the magazine, and are advertised as being open to anyone regardless of age or level of expertise.","1422652-000, DOJ-AP-2019-003533",False,941,687,Hacking History,,0.00,2018-11-18 02:20:20.589379+00:00,2018-12-17,2019-06-10 16:00:49.504480+00:00,2600-the-hacker-quarterly-63878
EmmaBest,2-705,Awaiting Response,https://www.muckrock.com/foi/united-states-of-america-10/2-705-93053/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,2020-12-27,,Copies of FBI file 2-705 from FBI HQ as well as the Tampa and Miami field offices.,,False,401,201,,,0.00,2020-05-11 16:15:21.195028+00:00,2020-06-09,,2-705-93053
EmmaBest,29B-WF-171994,Awaiting Response,https://www.muckrock.com/foi/united-states-of-america-10/29b-wf-171994-80569/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,2021-03-21,,A copy of FBI file 29B-WF-171994 as well as copies of any files whose numbers appear in 29B-WF-171994.,1447438-000,False,638,177,,,0.00,2019-09-17 13:49:05.229425+00:00,2019-10-16,,29b-wf-171994-80569
EmmaBest,321D-IR-A7788,Awaiting Response,https://www.muckrock.com/foi/united-states-of-america-10/321d-ir-a7788-60332/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,2019-03-27,,A copy of file 321D-IR-A7788.,,False,1014,842,,,0.00,2018-09-06 11:48:30.672842+00:00,2018-10-04,,321d-ir-a7788-60332
EmmaBest,"52-96921, 52-96893",Awaiting Response,https://www.muckrock.com/foi/united-states-of-america-10/52-96921-52-96893-67004/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,2019-04-07,,FBI files 52-96921 52-96893.,,False,892,891,,,0.00,2019-01-06 13:09:47.939722+00:00,2019-02-04,,52-96921-52-96893-67004
EmmaBest,62-116931 (RKC),Awaiting Response,https://www.muckrock.com/foi/united-states-of-america-10/62-116931-rkc-79516/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,2021-08-22,,A copy of file 62-116931,,False,660,23,,,0.00,2019-08-26 12:56:02.206566+00:00,2019-09-24,,62-116931-rkc-79516
EmmaBest,62-3866,Awaiting Response,https://www.muckrock.com/foi/united-states-of-america-10/62-3866-90634/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,2021-09-07,,A complete copy of file # 62-3866.,62-3866,False,461,7,,,0.00,2020-03-12 19:44:11.940980+00:00,2020-04-09,,62-3866-90634
vale,65-WFO-11874,Awaiting Response,https://www.muckrock.com/foi/united-states-of-america-10/65-wfo-11874-84599/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,2021-06-27,,"Copies of the following files: 65-WFO-11874 and 61-HQ-3499. Please include all sub files, bulky files, and enclosures behind file if they exist.

Please conduct a search of the Central Records System, including but not limited to the Electronic Surveillance (ELSUR) Indices, the Microphone Surveillance (MISUR) Indices, the Physical Surveillance (FISUR) Indices, and the Technical Surveillance (TESUR) Indices, for both main-file records and cross-reference records for all relevant names, individuals, agencies and companies. If any potentially responsive records have been destroyed and/or transferred to NARA, then I request copies of the destruction or transfer slips as well as any other documentation relating to, mentioning or describing said transfer or destruction, to include but not be limited to confirmation that the Bureau has no other copies of said records. If previously released records are available, then I request a rolling release consisting of those records while additional records are located and processed for release.",1455124-000,False,545,79,,,0.00,2019-12-19 03:58:31.778757+00:00,2020-01-17,2020-01-17 12:42:54.085179+00:00,65-wfo-11874-84599
EmmaBest,72-2190,Awaiting Response,https://www.muckrock.com/foi/united-states-of-america-10/72-2190-91015/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,2021-01-17,,A copy of FBI file 72-2190.,1463941-000,False,450,180,,,0.00,2020-03-23 21:30:38.794642+00:00,2020-04-20,,72-2190-91015
EmmaBest,Abner Mikva,Awaiting Response,https://www.muckrock.com/foi/united-states-of-america-10/abner-mikva-27961/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,2019-12-03,,"Records relating to or mentioning Abner Joseph Mikva (January 21, 1926 – July 4, 2016) was an American politician, federal judge, lawyer and law professor.  His death has been widely reported. http://www.nytimes.com/2016/07/06/us/abner-mikva-lawmaker-judge-and-mentor-to-obama-dies-at-90.html

Please conduct a search of the Central Records System, including but not limited to the Electronic Surveillance (ELSUR) Indices, the Microphone Surveillance (MISUR) Indices, the Physical Surveillance (FISUR) Indices, and the Technical Surveillance (TESUR) Indices, for both main-file records and cross-reference records.

I am a member of the news media and request classification as such. I have previously written about the Bureau for AND Magazine, MuckRock and Glomar Disclosure.","1357156-000, DOJ-AP-2019-002041",False,1751,651,,,0.00,2016-08-30 04:00:00+00:00,2016-12-27,,abner-mikva-27961
EmmaBest,Abolish Hardy (Trump era),Awaiting Response,https://www.muckrock.com/foi/united-states-of-america-10/abolish-hardy-trump-era-74537/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,2019-09-01,,"Copies of emails sent to or from David Hardy, RMD chief, containing any of the following (non-case sensitive) words between January 19, 2016 and the present:

* abolish
* limit
* restrict
* exempt",,False,747,744,,,0.00,2019-05-31 13:14:52.556484+00:00,2019-06-28,,abolish-hardy-trump-era-74537
EmmaBest,Abraxas (Federal Bureau of Investigation),Awaiting Response,https://www.muckrock.com/foi/united-states-of-america-10/abraxas-federal-bureau-of-investigation-63921/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,2019-05-20,,"Files mentioning the dark net market Abraxas, which operated at the web address abraxasdegupusel.onion between 2014-12-13 and 2015-11-05. 

I am a member of the news media and request classification as such. I have previously written about the government and its activities, with some reaching over 100,000 readers in outlets such as MuckRock, Motherboard, Property of the People, AND Magazine, Unicorn Riot, and more. As such, as I have a reasonable expectation of publication and my editorial and writing skills are well established. In addition, I discuss and comment on the files online and make them available through non-profits such as the library Internet Archive and and the journalist non-profit, MuckRock, disseminating them to a large audience. While my research is not limited to this, a great deal of it, including this, focuses on the activities and attitudes of the government itself. As such, it is not necessary for me to demonstrate the relevance of this particular subject in advance.

Additionally, case law states that “proof of the ability to disseminate the released information to a broad cross- section of the public is not required.” Judicial Watch, Inc. v. Dep’t of Justice, 365 F.3d 1108, 1126 (D.C. Cir. 2004); see Carney v. U.S. Dep’t of Justice, 19 F.3d 807, 814-15 (2d Cir. 1994). Further, courts have held that ""qualified because it also had “firm” plans to “publish a number of . . . ‘document sets’” concerning United States foreign and national security policy."" Under this criteria, as well, I qualify as a member of the news media.

Additionally, courts have held that the news media status ""focuses on the nature of the requester, not its request. The provision requires that the request be “made by” a representative of the news media. Id. § 552(a)(4)(A)(ii)(II). A newspaper reporter, for example, is a representative of the news media regardless of how much interest there is in the story for which he or she is requesting information."" As such, the details of the request itself are moot for the purposes of determining the appropriate fee category.

As my primary purpose is to inform about government activities by reporting on it and making the raw data available, I request that fees be waived.",,False,941,848,,,0.00,2018-11-18 03:54:20.508039+00:00,2018-12-17,,abraxas-federal-bureau-of-investigation-63921
EmmaBest,Absolem,Awaiting Response,https://www.muckrock.com/foi/united-states-of-america-10/absolem-66525/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,2019-03-31,,"Files mentioning the dark net market Absolem AKA Havana, which operated at the web address havana3cofejesta.onion between 2015-04-13 and 2015-05-22,",,False,903,898,,,0.00,2018-12-26 01:59:39.970022+00:00,2019-01-24,,absolem-66525
EmmaBest,Adnan Khashoggi,Awaiting Response,https://www.muckrock.com/foi/united-states-of-america-10/adnan-khashoggi-38576/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,2020-06-01,,"Adnan Khashoggi (Arabic: عدنان خاشقجي‎‎, Turkish: Adnan Kaşıkçı; 25 July 1935 – 6 June 2017) was a Saudi Arabian billionaire international businessman, best known for his involvement in arms dealing. He is estimated to have had a peak net worth of around US$4 billion in the early 1980s. Khashoggi was implicated in the Iran–Contra affair as a key middleman in the arms-for-hostages exchange along with Iranian arms dealer Manucher Ghorbanifar and, in a complex series of events, was found to have borrowed money for these arms purchases from the Bank of Credit and Commerce International (BCCI) with Saudi and United States backing. His role in the affair created a related controversy when Khashoggi donated millions to the American University in Washington, DC to build a sports arena which would bear his name. Khashoggi was a member of the university's board of trustees from 1983 until his indictment on fraud and other charges in May, 1989. Please find an obituary attached as proof of death. 

Please conduct a search of the Central Records System, including but not limited to the ELSUR Records System, the Microphone Surveillance (MISUR) Indices, the Physical Surveillance (FISUR) Indices, and the Technical Surveillance (TESUR) Indices, for both main-file records and cross-reference records for all relevant names, individuals, agencies and companies. If any potentially responsive records have been destroyed and/or transferred to NARA, then I request copies of the destruction or transfer slips as well as any other documentation relating to, mentioning or describing said transfer or destruction, to include but not be limited to confirmation that the Bureau has no other copies of said records (as the Bureau has posted copies of records that it previously said were transferred to NARA such as the Tokyo Rose file).

I am a member of the news media and request classification as such. I am freelance writer who has previously written about the government and its activities for MuckRock, Motherboard, AND Magazine and Glomar Disclosure. My articles have been widely read, with some reaching over 100,000 readers. My work has been further discussed in outlets including the New York Times, the Washington Post, and BBC. As such, as I have a reasonable expectation of publication and my editorial and writing skills are well established. In addition, I discuss and comment on the files online and make them available through the non-profit Internet Archive, disseminating them to a large audience. While my research is not limited to this, a great deal of it, including this, focuses on the activities and attitudes of the government itself. As such, it is not necessary for me to demonstrate the relevance of this particular subject in advance. Additionally, case law states that “proof of the ability to disseminate the released information to a broad cross-section of the public is not required.” Judicial Watch, Inc. v. Dep’t of Justice, 365 F.3d 1108, 1126 (D.C. Cir. 2004); see Carney v. U.S. Dep’t of Justice, 19 F.3d 807, 814-15 (2d Cir. 1994). Further, courts have held that ""qualified because it also had “firm” plans to “publish a number of . . . ‘document sets’” concerning United States foreign and national security policy."" Under this criteria, as well, I qualify as a member of the news media. Additionally, courts have held that the news media status ""focuses on the nature of the requester, not its request. The provision requires that the request be “made by” a representative of the news media. Id. § 552(a)(4)(A)(ii)(II). A newspaper reporter, for example, is a representative of the news media regardless of how much interest there is in the story for which he or she is requesting information."" As such, the details of the request itself are moot for the purposes of determining the appropriate fee category. As such, my primary purpose is to inform about government activities by reporting on it and making the raw data available and I therefore request that fees be waived. Per DOJ FOIA guidance, ""a requester should be granted a fee waiver if the requested information (1) sheds light on the activities and operations of the government; (2) is likely to contribute significantly to public understanding of those operations and activities; and (3) is not primarily in the commercial interest of the requester."" As this FOIA meets all of those requirements (see above regarding the subject and how I will apply the information), a fee waiver is warranted.",1377416-000,False,1469,1127,From Watergate to Iran-Contra to Epstein: Adnan Khashoggi's gilded life in FOIL,,0.00,2017-06-08 04:00:00+00:00,2020-06-01,,adnan-khashoggi-38576
ioerror,Adrian Lamo FBI file,Awaiting Response,https://www.muckrock.com/foi/united-states-of-america-10/adrian-lamo-fbi-file-107317/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,2021-08-15,,"A copy of FBI files on Adrian Lamo, a known federal informant, whose death was widely reported in the media on March 14, 2018.

Records relating to or mentioning Adrian Lamo, also known as Adrián Alfonso Lamo Atwood, or Adrián Lamo, or R. Adrián Lamo, or ""The Homeless Hacker"" (Born February 20, 1981 – Died March 14, 2018). Adrian Lamo was born in Malden, Massachusetts on February 20, 1981 
 and has been reported deceased in Wichita, Kansas on March 14, 2018. Major media outlets across America as of March 14, 2018 have reported his death including The Wichita Eagle: http://www.kansas.com/news/local/article205629184.html and follow up article https://www.kansas.com/latest-news/article210989594.html

Please conduct searches of the Central Records System, including but not limited to the SENTINEL system, FBI email system, the Electronic Surveillance (ELSUR) Records System, the Microphone Surveillance (MISUR) Indices, the Physical Surveillance (FISUR) Indices, Technical Surveillance (TESUR) Indices, Counter-drug Information Indices System (CIIS), Investigative Data Warehouse (IDW) including but not limited to Investigative Data Warehouse - Secret, IDW-S Core, SPT, and DOCLAB-S, FBI Automated Case Support system (ACS), subset of the Electronic Case File (ECF) system, National Crime Information Center (NCIC), Combined DNA Index System (CODIS),  Integrated Automated Fingerprint Identification System (IAFIS), Interstate Photo System (IPS) and/or Facial Recognition Databases such as those used by FACE (Facial Analysis, Comparison, and Evaluation) specialists, and the Foreign Intelligence Surveillance Act (FISA) warrant applications and/or Foreign Intelligence Surveillance Court (FISC) record filings, for both main-file records and cross-reference records for all relevant names, individuals, agencies and companies. Please further consult all available cross-reference indices, databases, and records, in addition to any other data sources containing potentially-responsive materials related to Adrian Lamo.

It is my understanding that Mr. Adrian Lamo's DNA is on file in the CODIS database, as well as his fingerprints in the IAFIS database, are held by the FBI due to the very public court battle on the matter as published by Wired in 2007: https://www.wired.com/2007/06/hacker-adrian-l/

Please include all potentially responsive materials, including but not limited to all communications, reports, investigations, inquiries, audio files, photographs or image files, video files, memos, email systems, directives, network packet captures, meeting minute notes, calendar entries, and any other data or data format that is used by the FBI. Please include all materials found in other subject files and all materials associated with any potentially-related names and any other known aliases, code names, nicknames, or any other identifying pseudonyms or references utilized by this agency or any other agency that is known to the FBI. Please additionally include searches for inter-agency or non-agency communications accessible by the FBI about Adrian Lamo.

If any potentially responsive records have been destroyed and/or transferred to NARA, then I request copies of the destruction or transfer slips as well as any other documentation relating to, mentioning or describing said transfer or destruction, to include but not be limited to confirmation that the Bureau has no other copies of said records. If previously released records are available, then I request a rolling release consisting of those records while additional records are located and processed for release.

It is my understanding that your agency is required to search the records stored at NARA’s Washington Records Center in Suitland, MD, which remain technically under your agency’s control (see 36 CFR 1250.8). Please also conduct a search of records at NARA's Washington Records Center in Suitland, for records related to Adrian Lamo.

Furthermore, I request the FOIA log and copies of all other requests for information on Adrian Lamo including the responsive documents.

Mr.  Adrian Lamo was a controversial public figure. This request is a critical part of a journalistic research project which requires the responsive documents for informing the public.",1488234-000,False,141,30,,,0.00,2021-01-26 18:23:18.994079+00:00,2021-02-24,,adrian-lamo-fbi-file-107317
foiathedead,"Adrián Lamo, FBI file",Awaiting Response,https://www.muckrock.com/foi/united-states-of-america-10/adrian-lamo-fbi-file-51512/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,2021-08-19,,"A copy of all documents or FBI files pertaining to Adrián Lamo, an obituary of whom was published in The New York Times on March 17, 2018 under the headline ""Adrián Lamo, Hacker Who Reported Chelsea Manning to the F.B.I., Dies at 37"". Please see attached PDF copy of that obituary, which may also be found at https://www.nytimes.com/2018/03/17/obituaries/adrian-lamo-dead.html.",1401072-000,False,1185,26,,,0.00,2018-03-19 04:00:00+00:00,2018-04-16,,adrian-lamo-fbi-file-51512
