User,Title,Status,URL,Jurisdiction,Jurisdiction ID,Jurisdiction Level,Jurisdiction State,Agency,Agency ID,Followup Date,Estimated Completion Date,Requested Documents,Tracking Number,Embargo,Days since submitted,Days since updated,Projects,Tags,Price,Date Submitted,Date Due,Date Done,Slug
EmmaBest,Angleton ref's,Awaiting Appeal,https://www.muckrock.com/foi/united-states-of-america-10/angleton-refs-76037/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"105-170067, 105-166181, 100-442267 (Sections 1, 2), 100-11392 (American Friends Service Committee, Sections 23, 25), 105-170160 (Clergy and Laity, Sections 1, 4, 8), 105-192628 (Committee of Concerned Scholars, Sections 1, 2), 100-447935 + 44-56700 (IPS, Sections 3, 4), 62-107350 (Women Strike for Peace, Sections 1-40, 50-end). Preprocessed copies are NOT sufficient.

Since saying this once is apparently not always sufficient for your office:

Preprocessed copies are NOT sufficient.
Preprocessed copies are NOT sufficient.
Preprocessed copies are NOT sufficient.
Preprocessed copies are NOT sufficient.
Preprocessed copies are NOT sufficient.
Preprocessed copies are NOT sufficient.
Preprocessed copies are NOT sufficient.
Preprocessed copies are NOT sufficient.
Preprocessed copies are NOT sufficient.
Preprocessed copies are NOT sufficient.
Preprocessed copies are NOT sufficient.
Preprocessed copies are NOT sufficient.

If it's unclear, perform the search. Preprocessed copies, which I have now been given by your agency multiple times, are not sufficient. 

Preprocessed copies are NOT sufficient.","1441019-000, 1441020-000, 1441018-000, 1441017-000, 1441016-000, 1441015-000",False,723,673,,,0.00,2019-06-24 11:52:08.349119+00:00,,,angleton-refs-76037
hexadecim8,Ardita Case - FBI,Awaiting Appeal,https://www.muckrock.com/foi/united-states-of-america-10/ardita-case-fbi-113007/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,Investigative documentation related to the case against Julio Rafael Ardita A.K.A. Griton. Please include any audio/visual recordings including the audio recording of the wiretap mentioned in the attached article.,1497876-000,False,16,0,Hacking History,hacking history,0.00,2021-05-31 01:12:34.603843+00:00,2021-06-28,2021-06-07 04:56:00+00:00,ardita-case-fbi-113007
EmmaBest,Area51 (Federal Bureau of Investigation),Awaiting Appeal,https://www.muckrock.com/foi/united-states-of-america-10/area51-federal-bureau-of-investigation-63961/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,2019-05-20,,"Files mentioning the dark net market Area51, which operated at fiftyonecrklhzhe.onion between 2014-06-20 and 2015-01-24.

I am a member of the news media and request classification as such. I have previously written about the government and its activities, with some reaching over 100,000 readers in outlets such as MuckRock, Motherboard, Property of the People, AND Magazine, Unicorn Riot, and more. As such, as I have a reasonable expectation of publication and my editorial and writing skills are well established. In addition, I discuss and comment on the files online and make them available through non-profits such as the library Internet Archive and and the journalist non-profit, MuckRock, disseminating them to a large audience. While my research is not limited to this, a great deal of it, including this, focuses on the activities and attitudes of the government itself. As such, it is not necessary for me to demonstrate the relevance of this particular subject in advance.

Additionally, case law states that “proof of the ability to disseminate the released information to a broad cross- section of the public is not required.” Judicial Watch, Inc. v. Dep’t of Justice, 365 F.3d 1108, 1126 (D.C. Cir. 2004); see Carney v. U.S. Dep’t of Justice, 19 F.3d 807, 814-15 (2d Cir. 1994). Further, courts have held that ""qualified because it also had “firm” plans to “publish a number of . . . ‘document sets’” concerning United States foreign and national security policy."" Under this criteria, as well, I qualify as a member of the news media.

Additionally, courts have held that the news media status ""focuses on the nature of the requester, not its request. The provision requires that the request be “made by” a representative of the news media. Id. § 552(a)(4)(A)(ii)(II). A newspaper reporter, for example, is a representative of the news media regardless of how much interest there is in the story for which he or she is requesting information."" As such, the details of the request itself are moot for the purposes of determining the appropriate fee category.

As my primary purpose is to inform about government activities by reporting on it and making the raw data available, I request that fees be waived.",,False,941,848,,,0.00,2018-11-18 05:14:41.431795+00:00,2018-12-17,,area51-federal-bureau-of-investigation-63961
EmmaBest,Art Kunkin,Awaiting Appeal,https://www.muckrock.com/foi/united-states-of-america-10/art-kunkin-74237/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,Records relating to or mentioning Art Kunkin.,,False,749,674,,,0.00,2019-05-28 22:58:11.435897+00:00,2019-06-25,2019-08-12 18:29:47.834042+00:00,art-kunkin-74237
EmmaBest,Ben H. Bagdikian,Awaiting Appeal,https://www.muckrock.com/foi/united-states-of-america-10/ben-h-bagdikian-24413/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Records relating to Ben H. Bagdikian, a media critic and journalist with a key role in the Pentagon Papers case.  His death has been widely reported.",1346892-000,False,1922,1105,,,0.00,2016-03-12 05:00:00+00:00,2016-04-08,2017-07-05 00:00:00+00:00,ben-h-bagdikian-24413
MatthewPetti_RNucinGD,BOLO on alleged Iranian threat to Pentagon leader (Federal Bureau of Investigation),Awaiting Appeal,https://www.muckrock.com/foi/united-states-of-america-10/bolo-on-alleged-iranian-threat-to-pentagon-leader-federal-bureau-of-investigation-104367/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"- The BOLO bulletin issued in response to a September 22, 2020 incident involving a senior Pentagon official allegedly tailed by an Iranian national in a vehicle with Virginia license plates; and
- Any other reports on the above-referenced incident.

According to NBC News, a leader at the Department of Defense ""left the Pentagon that evening in a government-owned black SUV driven by a member of his security detail, when an unknown vehicle immediately began to follow them, officials said. The driver, identified as an Iranian national, was in a vehicle with Virginia license plates and trailed closely behind the official SUV for five to seven miles, at times driving aggressively, according to officials who described a report on the incident that was created by the Pentagon."" (https://www.nbcnews.com/politics/national-security/top-u-s-officials-were-briefed-active-threat-against-pentagon-n1245273)

The NBC News report states that the Department of Defense later issued a Be on the Lookout (BOLO) alert about the incident and ""shared the information with federal law enforcement.""

If any part of these documents are exempt from disclosure, please be sure to review and release all reasonably segregable nonexempt portions of responsive documents, as the FOIA requires.

I request that I be properly classified as a media requester. I am an investigative journalist who has written numerous articles on topics of public interest for the Asia Times, Responsible Statecraft, the National Interest, Reason Magazine, America Magazine and the Armenian Weekly, and I am requesting these documents in an editorial capacity. Please contact me if you have any questions about my media status.",1480172-000,False,230,143,,,0.00,2020-10-29 22:27:49.322492+00:00,2020-11-30,2021-01-04 04:56:00+00:00,bolo-on-alleged-iranian-threat-to-pentagon-leader-federal-bureau-of-investigation-104367
EmmaBest,Cabamurder,Awaiting Appeal,https://www.muckrock.com/foi/united-states-of-america-10/cabamurder-25092/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"The 1981 murders of Fred A. Alvarez, Patricia R. Castro and Ralph A. Boger near Indio, California.",1348464,False,1894,1105,,,0.00,2016-04-09 04:00:00+00:00,2016-05-27,,cabamurder-25092
EmmaBest,Casolaro Reenactment,Awaiting Appeal,https://www.muckrock.com/foi/united-states-of-america-10/casolaro-reenactment-33603/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"A copy of the videotaped reenactment of the death of Daniel J. Casolaro, which was prepared in the course of the investigation. The police department responsible for these records has informed me that all such records were transferred to the FBI.

Note that merely searching the CRS may not be sufficient.

I am a member of the news media and request classification as such. I have previously written about the government and its activities for AND Magazine, MuckRock and Glomar Disclosure and have an open arrangement with each. My articles have been widely read, with some reaching over 100,000 readers. As such, as I have a reasonable expectation of publication and my editorial and writing skills are well established. In addition, I discuss and comment on the files online and make them available through the non-profit Internet Archive, disseminating them to a large audience. While my research is not limited to this, a great deal of it, including this, focuses on the activities and attitudes of the government itself. As such, it is not necessary for me to demonstrate the relevance of this particular subject in advance. Additionally, case law states that “proof of the ability to disseminate the released information to a broad cross-section of the public is not required.” Judicial Watch, Inc. v. Dep’t of Justice, 365 F.3d 1108, 1126 (D.C. Cir. 2004); see Carney v. U.S. Dep’t of Justice, 19 F.3d 807, 814-15 (2d Cir. 1994). Further, courts have held that ""qualified because it also had “firm” plans to “publish a number of . . . ‘document sets’” concerning United States foreign and national security policy."" Under this criteria, as well, I qualify as a member of the news media. Additionally, courts have held that the news media status ""focuses on the nature of the requester, not its request. The provision requires that the request be “made by” a representative of the news media. Id. § 552(a)(4)(A)(ii)(II). A newspaper reporter, for example, is a representative of the news media regardless of how much interest there is in the story for which he or she is requesting information."" As such, the details of the request itself are moot for the purposes of determining the appropriate fee category. As such, my primary purpose is to inform about government activities by reporting on it and making the raw data available and I therefore request that fees be waived. Per DOJ FOIA guidance, ""a requester should be granted a fee waiver if the requested information (1) sheds light on the activities and operations of the government; (2) is likely to contribute significantly to public understanding of those operations and activities; and (3) is not primarily in the commercial interest of the requester."" As this FOIA meets all of those requirements (see above), a fee waiver is warranted.",1368067-000,False,1577,1327,,,0.00,2017-02-20 05:00:00+00:00,2017-03-20,2017-10-23 00:00:00+00:00,casolaro-reenactment-33603
vale,Challenge Coin Policies (FBI),Awaiting Appeal,https://www.muckrock.com/foi/united-states-of-america-10/challenge-coin-policies-fbi-52341/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"All FBI policies (including Policy Directives, Policy Guides, and Policy Manuals), on the design of FBI challenge coins, and the process for approving said designs.","1402980-000, DOJ-AP-2018-006215",False,1161,674,,the challenge coin challenge,0.00,2018-04-12 04:00:00+00:00,2018-06-21,,challenge-coin-policies-fbi-52341
LXHXZZTVENTLKU,Col. Paul David Behrends (ret.) (1958 - 2020),Awaiting Appeal,https://www.muckrock.com/foi/united-states-of-america-10/col-paul-david-behrends-ret-1958-2020-106431/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Records mentioning or pertaining to the late Col. Paul D. Behrends (ret.), a former Congressional staffer.

For specificity and to rule out duplicate/same name records, I submit the following identifying information:

Full Name: Paul David Behrends
Branch of Service: U.S. Marine Corp
Rank: Colonel (retired 2005)
Congressional service:  Senior Legislative Assistant for International Relations and National Security Affairs for Rep. Dana Rohrabacher;  Staff, International Relations Committee; Staff Director of the House Foreign Affairs Subcommittee on Europe, Eurasia and Emerging Threats; Deputy Chief of Staff, Office of Rep. Dana Rohrabacher (R-CA)
States of Residence: Virginia, Maryland, Ohio
Year of birth: May 1958
Date of death: December 2020
First 5 digits of Social Security Number: 270-66

Proof of death (a published obituary) is included with this request as a PDF file. I assert that privacy interest recognized under the Privacy Act and exemptions to the Freedom of Information Act  are diminished, and that records identifying Behrends should be released in the public interest. 

Of specific interest to this request are all records of criminal investigations (such as FD-302's) and all security clearance forms (including attachments and addenda) received by the Bureau.

If any potentially responsive records have been destroyed and/or transferred to NARA, then I request copies of the destruction or transfer slips as well as any other documentation relating to, mentioning or describing said transfer or destruction, to include but not be limited to confirmation that the Bureau has no other copies of said records.",1485626-000,False,,156,,,0.00,,2021-02-01,2021-01-08 19:58:58.743921+00:00,col-paul-david-behrends-ret-1958-2020-106431
wmf6267,Copley Plays,Awaiting Appeal,https://www.muckrock.com/foi/united-states-of-america-10/copley-plays-106239/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"FOIA request
Any records created, redacted, generated etc in relation to the following:
Generalkonsulat der Bundesrepublik Deutschland
Consulate General of the Federal Republic of Germany
Three Copley Place, Suite 500
Boston, MA 02116
Tel.: 001 (617) 369 4900
Fax: 001 (617) 369 4940
E-mail: rk-1@bost.diplo.de
Internet: www.boston.diplo.de

From November 2, 2015 to current.  
EFOIA request for correspondence and production.
Vaugh indexing requested for any cited exemptions",A-21-01545,False,,1,,,0.00,,2021-01-25,2021-06-15 12:04:08.685952+00:00,copley-plays-106239
EmmaBest,Cryptocomb,Awaiting Appeal,https://www.muckrock.com/foi/united-states-of-america-10/cryptocomb-65522/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,2019-04-10,,"Files mentioning either Cryptocomb, Cryptocomb.org and/or the email address ""cryptocomb@gmail.com.""",1424582-000,False,917,888,,,0.00,2018-12-12 12:33:09.646973+00:00,2019-01-11,,cryptocomb-65522
toholdaquill,Data Sharing with the RCMP (Federal Bureau of Investigation),Awaiting Appeal,https://www.muckrock.com/foi/united-states-of-america-10/data-sharing-with-the-rcmp-federal-bureau-of-investigation-17667/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,Any and all records pertaining to data sharing with the Royal Canadian Mounted Police (RCMP). Please include any and all computer source code used to manage this data sharing.,"NFP-46229, AP-2015-05331",False,2236,1064,Public Domain Programming: the Source Code of the Government,,0.00,2015-05-03 04:00:00+00:00,2015-08-28,2015-09-09 00:00:00+00:00,data-sharing-with-the-rcmp-federal-bureau-of-investigation-17667
rneiss,David Hartman FBI File,Awaiting Appeal,https://www.muckrock.com/foi/united-states-of-america-10/david-hartman-fbi-file-111943/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Records relating to or mentioning Rabbi David Hartman.

Proof of death: This individual is listed as dead in the FBI's Dead List, which also confirms the existence of the file. Per FBI standards and regulations, an FBI file is acceptable proof of death. For your convenience, a copy of the list may be found at https://archive.org/details/FBIRIDsDeadList2017/page/n355/mode/2up

Please conduct a search of the Central Records System, including but not limited to the Electronic Surveillance (ELSUR) Indices, the Microphone Surveillance (MISUR) Indices, the Physical Surveillance (FISUR) Indices, and the Technical Surveillance (TESUR) Indices, for both main-file records and cross-reference records for all relevant names and companies.",1495831-000,False,45,35,,,0.00,2021-05-02 19:43:19.415785+00:00,2021-05-28,2021-05-11 18:45:57.991641+00:00,david-hartman-fbi-file-111943
hexadecim8,DEFCON (FBI) 1993-1997,Awaiting Appeal,https://www.muckrock.com/foi/united-states-of-america-10/defcon-fbi-1993-1997-93069/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Internal records not related to ongoing investigations that may mention the ""DEFCON"" conference taking place in Las Vegas, NV. Please limit responsive documents to anything generated between the years of 1993 and 1997. Please include any documents which may outline surveillance which occurred during any of the events. Please also include any handwritten or computer generated notes, presentations or audio/visual content generated that may include references to this conference.",1466271-000,False,400,342,,hacking history,0.00,2020-05-12 00:59:32.330456+00:00,2020-06-09,2020-06-22 04:56:00+00:00,defcon-fbi-1993-1997-93069
hexadecim8,DEFCON (FBI) 2004-2017,Awaiting Appeal,https://www.muckrock.com/foi/united-states-of-america-10/defcon-fbi-2004-2017-98034/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Internal records not related to ongoing investigations that may mention the ""DEFCON"" conference taking place in Las Vegas, NV. Please limit responsive documents to anything generated between the years of 2004 and 2017. Please include any documents which may outline surveillance which occurred during any of the events. Please also include any handwritten or computer generated notes, presentations or audio/visual content generated that may include references to this conference.",1470403-000,False,342,317,Hacking History,hacking history,0.00,2020-07-09 16:13:19.278423+00:00,2020-08-06,2020-07-31 10:57:41.115745+00:00,defcon-fbi-2004-2017-98034
